 epoch,error
         246 ,  0.666350007    
         247 ,  0.665467262    
         248 ,  0.664586902    
         249 ,  0.663709104    
         250 ,  0.662833631    
         251 ,  0.661960721    
         252 ,  0.661090255    
         253 ,  0.660222054    
         254 ,  0.659356415    
         255 ,  0.658493221    
         256 ,  0.657632351    
         257 ,  0.656773925    
         258 ,  0.655917883    
         259 ,  0.655064166    
         260 ,  0.654212952    
         261 ,  0.653364003    
         262 ,  0.652517498    
         263 ,  0.651673317    
         264 ,  0.650831521    
         265 ,  0.649992108    
         266 ,  0.649155021    
         267 ,  0.648320258    
         268 ,  0.647487819    
         269 ,  0.646657765    
         270 ,  0.645830035    
         271 ,  0.645004570    
         272 ,  0.644181371    
         273 ,  0.643360496    
         274 ,  0.642541945    
         275 ,  0.641725659    
         276 ,  0.640911639    
         277 ,  0.640099943    
         278 ,  0.639290571    
         279 ,  0.638483286    
         280 ,  0.637678444    
         281 ,  0.636875749    
         282 ,  0.636075318    
         283 ,  0.635277033    
         284 ,  0.634481072    
         285 ,  0.633687377    
         286 ,  0.632895768    
         287 ,  0.632106423    
         288 ,  0.631319284    
         289 ,  0.630534351    
         290 ,  0.629751623    
         291 ,  0.628971100    
         292 ,  0.628192604    
         293 ,  0.627416372    
         294 ,  0.626642287    
         295 ,  0.625870347    
         296 ,  0.625100613    
         297 ,  0.624333024    
         298 ,  0.623567402    
         299 ,  0.622804046    
         300 ,  0.622042835    
         301 ,  0.621283650    
         302 ,  0.620526671    
         303 ,  0.619771779    
         304 ,  0.619018853    
         305 ,  0.618268073    
         306 ,  0.617519438    
         307 ,  0.616772830    
         308 ,  0.616028309    
         309 ,  0.615285754    
         310 ,  0.614545345    
         311 ,  0.613806963    
         312 ,  0.613070607    
         313 ,  0.612336278    
         314 ,  0.611603975    
         315 ,  0.610873759    
         316 ,  0.610145450    
         317 ,  0.609419286    
         318 ,  0.608695090    
         319 ,  0.607972801    
         320 ,  0.607252479    
         321 ,  0.606534243    
         322 ,  0.605817914    
         323 ,  0.605103612    
         324 ,  0.604391217    
         325 ,  0.603680730    
         326 ,  0.602972209    
         327 ,  0.602265656    
         328 ,  0.601561010    
         329 ,  0.600858331    
         330 ,  0.600157619    
         331 ,  0.599458754    
         332 ,  0.598761857    
         333 ,  0.598066747    
         334 ,  0.597373605    
         335 ,  0.596682310    
         336 ,  0.595992923    
         337 ,  0.595305443    
         338 ,  0.594619751    
         339 ,  0.593935966    
         340 ,  0.593254030    
         341 ,  0.592573941    
         342 ,  0.591895759    
         343 ,  0.591219366    
         344 ,  0.590544760    
         345 ,  0.589872003    
         346 ,  0.589201093    
         347 ,  0.588532031    
         348 ,  0.587864697    
         349 ,  0.587199152    
         350 ,  0.586535454    
         351 ,  0.585873544    
         352 ,  0.585213363    
         353 ,  0.584554970    
         354 ,  0.583898365    
         355 ,  0.583243549    
         356 ,  0.582590461    
         357 ,  0.581939101    
         358 ,  0.581289470    
         359 ,  0.580641627    
         360 ,  0.579995453    
         361 ,  0.579351068    
         362 ,  0.578708410    
         363 ,  0.578067422    
         364 ,  0.577428102    
         365 ,  0.576790512    
         366 ,  0.576154709    
         367 ,  0.575520456    
         368 ,  0.574887931    
         369 ,  0.574257076    
         370 ,  0.573627889    
         371 ,  0.573000491    
         372 ,  0.572374642    
         373 ,  0.571750402    
         374 ,  0.571127892    
         375 ,  0.570506990    
         376 ,  0.569887698    
         377 ,  0.569270074    
         378 ,  0.568654120    
         379 ,  0.568039715    
         380 ,  0.567426920    
         381 ,  0.566815674    
         382 ,  0.566206157    
         383 ,  0.565598190    
         384 ,  0.564991772    
         385 ,  0.564387023    
         386 ,  0.563783765    
         387 ,  0.563182175    
         388 ,  0.562582076    
         389 ,  0.561983466    
         390 ,  0.561386526    
         391 ,  0.560791194    
         392 ,  0.560197294    
         393 ,  0.559605002    
         394 ,  0.559014142    
         395 ,  0.558424890    
         396 ,  0.557837188    
         397 ,  0.557250917    
         398 ,  0.556666136    
         399 ,  0.556083024    
         400 ,  0.555501342    
         401 ,  0.554921091    
         402 ,  0.554342389    
         403 ,  0.553765118    
         404 ,  0.553189456    
         405 ,  0.552615166    
         406 ,  0.552042305    
         407 ,  0.551470935    
         408 ,  0.550901115    
         409 ,  0.550332665    
         410 ,  0.549765706    
         411 ,  0.549200118    
         412 ,  0.548636079    
         413 ,  0.548073351    
         414 ,  0.547512114    
         415 ,  0.546952307    
         416 ,  0.546393871    
         417 ,  0.545836926    
         418 ,  0.545281351    
         419 ,  0.544727147    
         420 ,  0.544174373    
         421 ,  0.543622971    
         422 ,  0.543072999    
         423 ,  0.542524397    
         424 ,  0.541977227    
         425 ,  0.541431308    
         426 ,  0.540886819    
         427 ,  0.540343702    
         428 ,  0.539802015    
         429 ,  0.539261520    
         430 ,  0.538722396    
         431 ,  0.538184762    
         432 ,  0.537648380    
         433 ,  0.537113249    
         434 ,  0.536579549    
         435 ,  0.536047161    
         436 ,  0.535516083    
         437 ,  0.534986317    
         438 ,  0.534457922    
         439 ,  0.533930779    
         440 ,  0.533404887    
         441 ,  0.532880366    
         442 ,  0.532357156    
         443 ,  0.531835198    
         444 ,  0.531314492    
         445 ,  0.530795097    
         446 ,  0.530276895    
         447 ,  0.529760122    
         448 ,  0.529244483    
         449 ,  0.528730154    
         450 ,  0.528217077    
         451 ,  0.527705312    
         452 ,  0.527194738    
         453 ,  0.526685357    
         454 ,  0.526177287    
         455 ,  0.525670469    
         456 ,  0.525164843    
         457 ,  0.524660408    
         458 ,  0.524157226    
         459 ,  0.523655295    
         460 ,  0.523154557    
         461 ,  0.522655010    
         462 ,  0.522156656    
         463 ,  0.521659613    
         464 ,  0.521163642    
         465 ,  0.520668864    
         466 ,  0.520175278    
         467 ,  0.519682944    
         468 ,  0.519191802    
         469 ,  0.518701732    
         470 ,  0.518212855    
         471 ,  0.517725170    
         472 ,  0.517238617    
         473 ,  0.516753316    
         474 ,  0.516269088    
         475 ,  0.515786052    
         476 ,  0.515304148    
         477 ,  0.514823377    
         478 ,  0.514343679    
         479 ,  0.513865292    
         480 ,  0.513387859    
         481 ,  0.512911677    
         482 ,  0.512436569    
         483 ,  0.511962533    
         484 ,  0.511489689    
         485 ,  0.511017919    
         486 ,  0.510547280    
         487 ,  0.510077715    
         488 ,  0.509609222    
         489 ,  0.509141922    
         490 ,  0.508675635    
         491 ,  0.508210421    
         492 ,  0.507746339    
         493 ,  0.507283330    
         494 ,  0.506821394    
         495 ,  0.506360531    
         496 ,  0.505900681    
         497 ,  0.505442083    
         498 ,  0.504984319    
         499 ,  0.504527748    
         500 ,  0.504072189    
         501 ,  0.503617644    
         502 ,  0.503164232    
         503 ,  0.502711833    
         504 ,  0.502260447    
         505 ,  0.501810133    
         506 ,  0.501360774    
         507 ,  0.500912547    
         508 ,  0.500465274    
         509 ,  0.500019073    
         510 ,  0.499573857    
         511 ,  0.499129713    
         512 ,  0.498686612    
         513 ,  0.498244405    
         514 ,  0.497803211    
         515 ,  0.497363031    
         516 ,  0.496923953    
         517 ,  0.496485800    
         518 ,  0.496048629    
         519 ,  0.495612413    
         520 ,  0.495177209    
         521 ,  0.494743049    
         522 ,  0.494309813    
         523 ,  0.493877530    
         524 ,  0.493446261    
         525 ,  0.493015915    
         526 ,  0.492586553    
         527 ,  0.492158175    
         528 ,  0.491730750    
         529 ,  0.491304219    
         530 ,  0.490878731    
         531 ,  0.490454137    
         532 ,  0.490030497    
         533 ,  0.489607871    
         534 ,  0.489186138    
         535 ,  0.488765329    
         536 ,  0.488345385    
         537 ,  0.487926513    
         538 ,  0.487508446    
         539 ,  0.487091392    
         540 ,  0.486675143    
         541 ,  0.486259937    
         542 ,  0.485845536    
         543 ,  0.485432178    
         544 ,  0.485019684    
         545 ,  0.484608024    
         546 ,  0.484197319    
         547 ,  0.483787507    
         548 ,  0.483378619    
         549 ,  0.482970595    
         550 ,  0.482563436    
         551 ,  0.482157141    
         552 ,  0.481751829    
         553 ,  0.481347352    
         554 ,  0.480943739    
         555 ,  0.480541021    
         556 ,  0.480139166    
         557 ,  0.479738206    
         558 ,  0.479338109    
         559 ,  0.478938818    
         560 ,  0.478540421    
         561 ,  0.478142917    
         562 ,  0.477746218    
         563 ,  0.477350384    
         564 ,  0.476955473    
         565 ,  0.476561308    
         566 ,  0.476168036    
         567 ,  0.475775629    
         568 ,  0.475383997    
         569 ,  0.474993289    
         570 ,  0.474603355    
         571 ,  0.474214286    
         572 ,  0.473826051    
         573 ,  0.473438621    
         574 ,  0.473051965    
         575 ,  0.472666144    
         576 ,  0.472281247    
         577 ,  0.471897006    
         578 ,  0.471513689    
         579 ,  0.471131116    
         580 ,  0.470749378    
         581 ,  0.470368445    
         582 ,  0.469988346    
         583 ,  0.469609022    
         584 ,  0.469230562    
         585 ,  0.468852758    
         586 ,  0.468475848    
         587 ,  0.468099624    
         588 ,  0.467724323    
         589 ,  0.467349768    
         590 ,  0.466975927    
         591 ,  0.466602951    
         592 ,  0.466230631    
         593 ,  0.465859175    
         594 ,  0.465488464    
         595 ,  0.465118498    
         596 ,  0.464749426    
         597 ,  0.464380920    
         598 ,  0.464013368    
         599 ,  0.463646501    
         600 ,  0.463280350    
         601 ,  0.462914973    
         602 ,  0.462550312    
         603 ,  0.462186515    
         604 ,  0.461823374    
         605 ,  0.461461008    
         606 ,  0.461099416    
         607 ,  0.460738480    
         608 ,  0.460378319    
         609 ,  0.460018873    
         610 ,  0.459660232    
         611 ,  0.459302306    
         612 ,  0.458945036    
         613 ,  0.458588511    
         614 ,  0.458232790    
         615 ,  0.457877725    
         616 ,  0.457523406    
         617 ,  0.457169801    
         618 ,  0.456816882    
         619 ,  0.456464678    
         620 ,  0.456113160    
         621 ,  0.455762446    
         622 ,  0.455412418    
         623 ,  0.455063015    
         624 ,  0.454714328    
         625 ,  0.454366416    
         626 ,  0.454019159    
         627 ,  0.453672588    
         628 ,  0.453326732    
         629 ,  0.452981591    
         630 ,  0.452637106    
         631 ,  0.452293307    
         632 ,  0.451950192    
         633 ,  0.451607734    
         634 ,  0.451265991    
         635 ,  0.450924933    
         636 ,  0.450584531    
         637 ,  0.450244755    
         638 ,  0.449905664    
         639 ,  0.449567348    
         640 ,  0.449229568    
         641 ,  0.448892564    
         642 ,  0.448556155    
         643 ,  0.448220432    
         644 ,  0.447885364    
         645 ,  0.447550923    
         646 ,  0.447217226    
         647 ,  0.446884155    
         648 ,  0.446551651    
         649 ,  0.446219862    
         650 ,  0.445888668    
         651 ,  0.445558250    
         652 ,  0.445228338    
         653 ,  0.444899142    
         654 ,  0.444570601    
         655 ,  0.444242597    
         656 ,  0.443915337    
         657 ,  0.443588585    
         658 ,  0.443262577    
         659 ,  0.442937225    
         660 ,  0.442612380    
         661 ,  0.442288309    
         662 ,  0.441964746    
         663 ,  0.441641748    
         664 ,  0.441319585    
         665 ,  0.440997869    
         666 ,  0.440676808    
         667 ,  0.440356404    
         668 ,  0.440036595    
         669 ,  0.439717352    
         670 ,  0.439398795    
         671 ,  0.439080745    
         672 ,  0.438763410    
         673 ,  0.438446611    
         674 ,  0.438130468    
         675 ,  0.437814891    
         676 ,  0.437499851    
         677 ,  0.437185496    
         678 ,  0.436871767    
         679 ,  0.436558515    
         680 ,  0.436245948    
         681 ,  0.435933948    
         682 ,  0.435622483    
         683 ,  0.435311645    
         684 ,  0.435001433    
         685 ,  0.434691727    
         686 ,  0.434382647    
         687 ,  0.434074163    
         688 ,  0.433766246    
         689 ,  0.433458865    
         690 ,  0.433152109    
         691 ,  0.432845950    
         692 ,  0.432540238    
         693 ,  0.432235241    
         694 ,  0.431930721    
         695 ,  0.431626767    
         696 ,  0.431323379    
         697 ,  0.431020677    
         698 ,  0.430718392    
         699 ,  0.430416733    
         700 ,  0.430115610    
         701 ,  0.429815054    
         702 ,  0.429515034    
         703 ,  0.429215640    
         704 ,  0.428916633    
         705 ,  0.428618282    
         706 ,  0.428320527    
         707 ,  0.428023249    
         708 ,  0.427726537    
         709 ,  0.427430332    
         710 ,  0.427134782    
         711 ,  0.426839709    
         712 ,  0.426545143    
         713 ,  0.426251143    
         714 ,  0.425957710    
         715 ,  0.425664723    
         716 ,  0.425372303    
         717 ,  0.425080419    
         718 ,  0.424789071    
         719 ,  0.424498349    
         720 ,  0.424208075    
         721 ,  0.423918188    
         722 ,  0.423629016    
         723 ,  0.423340291    
         724 ,  0.423052073    
         725 ,  0.422764421    
         726 ,  0.422477305    
         727 ,  0.422190666    
         728 ,  0.421904445    
         729 ,  0.421618909    
         730 ,  0.421333849    
         731 ,  0.421049148    
         732 ,  0.420765162    
         733 ,  0.420481592    
         734 ,  0.420198470    
         735 ,  0.419915915    
         736 ,  0.419633836    
         737 ,  0.419352382    
         738 ,  0.419071287    
         739 ,  0.418790787    
         740 ,  0.418510705    
         741 ,  0.418231130    
         742 ,  0.417952061    
         743 ,  0.417673469    
         744 ,  0.417395383    
         745 ,  0.417117834    
         746 ,  0.416840762    
         747 ,  0.416564137    
         748 ,  0.416288018    
         749 ,  0.416012406    
         750 ,  0.415737182    
         751 ,  0.415462494    
         752 ,  0.415188313    
         753 ,  0.414914668    
         754 ,  0.414641380    
         755 ,  0.414368689    
         756 ,  0.414096385    
         757 ,  0.413824618    
         758 ,  0.413553298    
         759 ,  0.413282394    
         760 ,  0.413012058    
         761 ,  0.412742108    
         762 ,  0.412472665    
         763 ,  0.412203699    
         764 ,  0.411935210    
         765 ,  0.411667198    
         766 ,  0.411399513    
         767 ,  0.411132425    
         768 ,  0.410865813    
         769 ,  0.410599619    
         770 ,  0.410333842    
         771 ,  0.410068542    
         772 ,  0.409803718    
         773 ,  0.409539312    
         774 ,  0.409275413    
         775 ,  0.409011960    
         776 ,  0.408748895    
         777 ,  0.408486336    
         778 ,  0.408224255    
         779 ,  0.407962590    
         780 ,  0.407701343    
         781 ,  0.407440543    
         782 ,  0.407180279    
         783 ,  0.406920314    
         784 ,  0.406660855    
         785 ,  0.406401873    
         786 ,  0.406143278    
         787 ,  0.405885130    
         788 ,  0.405627400    
         789 ,  0.405370176    
         790 ,  0.405113339    
         791 ,  0.404856920    
         792 ,  0.404600948    
         793 ,  0.404345483    
         794 ,  0.404090345    
         795 ,  0.403835595    
         796 ,  0.403581411    
         797 ,  0.403327584    
         798 ,  0.403074205    
         799 ,  0.402821183    
         800 ,  0.402568698    
         801 ,  0.402316540    
         802 ,  0.402064800    
         803 ,  0.401813507    
         804 ,  0.401562661    
         805 ,  0.401312232    
         806 ,  0.401062101    
         807 ,  0.400812536    
         808 ,  0.400563359    
         809 ,  0.400314540    
         810 ,  0.400066078    
         811 ,  0.399818152    
         812 ,  0.399570614    
         813 ,  0.399323434    
         814 ,  0.399076670    
         815 ,  0.398830295    
         816 ,  0.398584396    
         817 ,  0.398338854    
         818 ,  0.398093730    
         819 ,  0.397848994    
         820 ,  0.397604644    
         821 ,  0.397360772    
         822 ,  0.397117138    
         823 ,  0.396874100    
         824 ,  0.396631271    
         825 ,  0.396388978    
         826 ,  0.396147043    
         827 ,  0.395905465    
         828 ,  0.395664334    
         829 ,  0.395423532    
         830 ,  0.395183176    
         831 ,  0.394943178    
         832 ,  0.394703597    
         833 ,  0.394464403    
         834 ,  0.394225568    
         835 ,  0.393987119    
         836 ,  0.393749058    
         837 ,  0.393511415    
         838 ,  0.393274069    
         839 ,  0.393037200    
         840 ,  0.392800748    
         841 ,  0.392564565    
         842 ,  0.392328829    
         843 ,  0.392093360    
         844 ,  0.391858399    
         845 ,  0.391623676    
         846 ,  0.391389519    
         847 ,  0.391155660    
         848 ,  0.390922129    
         849 ,  0.390688926    
         850 ,  0.390456229    
         851 ,  0.390223801    
         852 ,  0.389991730    
         853 ,  0.389760137    
         854 ,  0.389528841    
         855 ,  0.389297873    
         856 ,  0.389067322    
         857 ,  0.388837129    
         858 ,  0.388607293    
         859 ,  0.388377815    
         860 ,  0.388148755    
         861 ,  0.387919992    
         862 ,  0.387691647    
         863 ,  0.387463570    
         864 ,  0.387235999    
         865 ,  0.387008578    
         866 ,  0.386781693    
         867 ,  0.386555076    
         868 ,  0.386328846    
         869 ,  0.386103004    
         870 ,  0.385877430    
         871 ,  0.385652214    
         872 ,  0.385427386    
         873 ,  0.385202855    
         874 ,  0.384978831    
         875 ,  0.384754986    
         876 ,  0.384531587    
         877 ,  0.384308487    
         878 ,  0.384085685    
         879 ,  0.383863360    
         880 ,  0.383641303    
         881 ,  0.383419603    
         882 ,  0.383198202    
         883 ,  0.382977158    
         884 ,  0.382756531    
         885 ,  0.382536143    
         886 ,  0.382316202    
         887 ,  0.382096529    
         888 ,  0.381877154    
         889 ,  0.381658167    
         890 ,  0.381439477    
         891 ,  0.381221175    
         892 ,  0.381003201    
         893 ,  0.380785584    
         894 ,  0.380568266    
         895 ,  0.380351245    
         896 ,  0.380134583    
         897 ,  0.379918307    
         898 ,  0.379702300    
         899 ,  0.379486620    
         900 ,  0.379271269    
         901 ,  0.379056215    
         902 ,  0.378841579    
         903 ,  0.378627211    
         904 ,  0.378413171    
         905 ,  0.378199458    
         906 ,  0.377986073    
         907 ,  0.377773017    
         908 ,  0.377560288    
         909 ,  0.377347857    
         910 ,  0.377135664    
         911 ,  0.376923949    
         912 ,  0.376712531    
         913 ,  0.376501322    
         914 ,  0.376290470    
         915 ,  0.376079977    
         916 ,  0.375869781    
         917 ,  0.375659883    
         918 ,  0.375450313    
         919 ,  0.375241101    
         920 ,  0.375032097    
         921 ,  0.374823511    
         922 ,  0.374615222    
         923 ,  0.374407202    
         924 ,  0.374199450    
         925 ,  0.373992085    
         926 ,  0.373785049    
         927 ,  0.373578250    
         928 ,  0.373371720    
         929 ,  0.373165637    
         930 ,  0.372959763    
         931 ,  0.372754157    
         932 ,  0.372548938    
         933 ,  0.372343957    
         934 ,  0.372139335    
         935 ,  0.371935010    
         936 ,  0.371730953    
         937 ,  0.371527225    
         938 ,  0.371323764    
         939 ,  0.371120602    
         940 ,  0.370917767    
         941 ,  0.370715171    
         942 ,  0.370513022    
         943 ,  0.370310992    
         944 ,  0.370109349    
         945 ,  0.369908035    
         946 ,  0.369706959    
         947 ,  0.369506150    
         948 ,  0.369305581    
         949 ,  0.369105428    
         950 ,  0.368905544    
         951 ,  0.368705899    
         952 ,  0.368506551    
         953 ,  0.368307531    
