 epoch,error
         169 ,  0.272864074    
         170 ,  0.271983474    
         171 ,  0.271110654    
         172 ,  0.270245463    
         173 ,  0.269387811    
         174 ,  0.268537492    
         175 ,  0.267694592    
         176 ,  0.266858846    
         177 ,  0.266030312    
         178 ,  0.265208691    
         179 ,  0.264393955    
         180 ,  0.263586134    
         181 ,  0.262785047    
         182 ,  0.261990607    
         183 ,  0.261202693    
         184 ,  0.260421216    
         185 ,  0.259646177    
         186 ,  0.258877426    
         187 ,  0.258114934    
         188 ,  0.257358521    
         189 ,  0.256608218    
         190 ,  0.255863905    
         191 ,  0.255125493    
         192 ,  0.254392833    
         193 ,  0.253665984    
         194 ,  0.252944857    
         195 ,  0.252229244    
         196 ,  0.251519263    
         197 ,  0.250814646    
         198 ,  0.250115514    
         199 ,  0.249421716    
         200 ,  0.248733208    
         201 ,  0.248049870    
         202 ,  0.247371703    
         203 ,  0.246698663    
         204 ,  0.246030524    
         205 ,  0.245367408    
         206 ,  0.244709194    
         207 ,  0.244055793    
         208 ,  0.243407220    
         209 ,  0.242763340    
         210 ,  0.242124170    
         211 ,  0.241489604    
         212 ,  0.240859553    
         213 ,  0.240234062    
         214 ,  0.239613026    
         215 ,  0.238996431    
         216 ,  0.238384172    
         217 ,  0.237776175    
         218 ,  0.237172514    
         219 ,  0.236573040    
         220 ,  0.235977724    
         221 ,  0.235386521    
         222 ,  0.234799400    
         223 ,  0.234216318    
         224 ,  0.233637214    
         225 ,  0.233062044    
         226 ,  0.232490763    
         227 ,  0.231923327    
         228 ,  0.231359705    
         229 ,  0.230799869    
         230 ,  0.230243757    
         231 ,  0.229691327    
         232 ,  0.229142547    
         233 ,  0.228597403    
         234 ,  0.228055730    
         235 ,  0.227517694    
         236 ,  0.226983160    
         237 ,  0.226452082    
         238 ,  0.225924402    
         239 ,  0.225400150    
         240 ,  0.224879205    
         241 ,  0.224361584    
         242 ,  0.223847225    
         243 ,  0.223336175    
         244 ,  0.222828373    
         245 ,  0.222323641    
         246 ,  0.221822158    
         247 ,  0.221323803    
         248 ,  0.220828459    
         249 ,  0.220336244    
         250 ,  0.219847023    
         251 ,  0.219360828    
         252 ,  0.218877599    
         253 ,  0.218397304    
         254 ,  0.217919931    
         255 ,  0.217445374    
         256 ,  0.216973722    
         257 ,  0.216504961    
         258 ,  0.216038957    
         259 ,  0.215575695    
         260 ,  0.215115175    
         261 ,  0.214657351    
         262 ,  0.214202330    
         263 ,  0.213749856    
         264 ,  0.213300079    
         265 ,  0.212853029    
         266 ,  0.212408423    
         267 ,  0.211966455    
         268 ,  0.211527050    
         269 ,  0.211090088    
         270 ,  0.210655674    
         271 ,  0.210223749    
         272 ,  0.209794208    
         273 ,  0.209367201    
         274 ,  0.208942518    
         275 ,  0.208520278    
         276 ,  0.208100379    
         277 ,  0.207682803    
         278 ,  0.207267612    
         279 ,  0.206854701    
         280 ,  0.206444070    
         281 ,  0.206035674    
         282 ,  0.205629498    
         283 ,  0.205225572    
         284 ,  0.204823852    
         285 ,  0.204424292    
         286 ,  0.204026893    
         287 ,  0.203631684    
         288 ,  0.203238517    
         289 ,  0.202847525    
         290 ,  0.202458575    
         291 ,  0.202071801    
         292 ,  0.201686963    
         293 ,  0.201304182    
         294 ,  0.200923532    
         295 ,  0.200544745    
         296 ,  0.200168028    
         297 ,  0.199793160    
         298 ,  0.199420348    
         299 ,  0.199049428    
         300 ,  0.198680371    
         301 ,  0.198313296    
         302 ,  0.197948098    
         303 ,  0.197584748    
         304 ,  0.197223350    
         305 ,  0.196863726    
         306 ,  0.196505889    
         307 ,  0.196149841    
         308 ,  0.195795640    
         309 ,  0.195443198    
         310 ,  0.195092455    
         311 ,  0.194743574    
         312 ,  0.194396421    
         313 ,  0.194050968    
         314 ,  0.193707258    
         315 ,  0.193365216    
         316 ,  0.193024784    
         317 ,  0.192686096    
         318 ,  0.192349061    
         319 ,  0.192013696    
         320 ,  0.191679969    
         321 ,  0.191347718    
         322 ,  0.191017270    
         323 ,  0.190688252    
         324 ,  0.190360814    
         325 ,  0.190035075    
         326 ,  0.189710736    
         327 ,  0.189388052    
         328 ,  0.189066872    
         329 ,  0.188747138    
         330 ,  0.188429028    
         331 ,  0.188112348    
         332 ,  0.187797174    
         333 ,  0.187483415    
         334 ,  0.187171176    
         335 ,  0.186860427    
         336 ,  0.186551064    
         337 ,  0.186243132    
         338 ,  0.185936689    
         339 ,  0.185631558    
         340 ,  0.185327888    
         341 ,  0.185025513    
         342 ,  0.184724554    
         343 ,  0.184425056    
         344 ,  0.184126809    
         345 ,  0.183829963    
         346 ,  0.183534384    
         347 ,  0.183240250    
         348 ,  0.182947278    
         349 ,  0.182655782    
         350 ,  0.182365492    
         351 ,  0.182076454    
         352 ,  0.181788832    
         353 ,  0.181502387    
         354 ,  0.181217194    
         355 ,  0.180933312    
         356 ,  0.180650562    
         357 ,  0.180369124    
         358 ,  0.180088907    
         359 ,  0.179809853    
         360 ,  0.179532111    
         361 ,  0.179255471    
         362 ,  0.178980142    
         363 ,  0.178705871    
         364 ,  0.178432807    
         365 ,  0.178160965    
         366 ,  0.177890226    
         367 ,  0.177620694    
         368 ,  0.177352294    
         369 ,  0.177085027    
         370 ,  0.176818833    
         371 ,  0.176553860    
         372 ,  0.176289901    
         373 ,  0.176027089    
         374 ,  0.175765380    
         375 ,  0.175504759    
         376 ,  0.175245211    
         377 ,  0.174986660    
         378 ,  0.174729243    
         379 ,  0.174472958    
         380 ,  0.174217641    
         381 ,  0.173963442    
         382 ,  0.173710242    
         383 ,  0.173458040    
         384 ,  0.173206925    
         385 ,  0.172956839    
         386 ,  0.172707662    
         387 ,  0.172459602    
         388 ,  0.172212407    
         389 ,  0.171966344    
         390 ,  0.171721309    
         391 ,  0.171477079    
         392 ,  0.171233892    
         393 ,  0.170991719    
         394 ,  0.170750409    
         395 ,  0.170510203    
         396 ,  0.170270875    
         397 ,  0.170032457    
         398 ,  0.169794977    
         399 ,  0.169558451    
         400 ,  0.169322848    
         401 ,  0.169088110    
         402 ,  0.168854415    
         403 ,  0.168621510    
         404 ,  0.168389633    
         405 ,  0.168158546    
         406 ,  0.167928308    
         407 ,  0.167699069    
         408 ,  0.167470694    
         409 ,  0.167243123    
         410 ,  0.167016476    
         411 ,  0.166790649    
         412 ,  0.166565731    
         413 ,  0.166341573    
         414 ,  0.166118354    
         415 ,  0.165895969    
         416 ,  0.165674359    
         417 ,  0.165453643    
         418 ,  0.165233746    
         419 ,  0.165014610    
         420 ,  0.164796427    
         421 ,  0.164578900    
         422 ,  0.164362237    
         423 ,  0.164146364    
         424 ,  0.163931310    
         425 ,  0.163717046    
         426 ,  0.163503602    
         427 ,  0.163290873    
         428 ,  0.163078934    
         429 ,  0.162867814    
         430 ,  0.162657440    
         431 ,  0.162447840    
         432 ,  0.162239015    
         433 ,  0.162030965    
         434 ,  0.161823586    
         435 ,  0.161617026    
         436 ,  0.161411241    
         437 ,  0.161206096    
         438 ,  0.161001712    
         439 ,  0.160798013    
         440 ,  0.160595164    
         441 ,  0.160392970    
         442 ,  0.160191447    
         443 ,  0.159990713    
         444 ,  0.159790635    
         445 ,  0.159591258    
         446 ,  0.159392610    
         447 ,  0.159194648    
         448 ,  0.158997402    
         449 ,  0.158800825    
         450 ,  0.158604980    
         451 ,  0.158409715    
         452 ,  0.158215225    
         453 ,  0.158021390    
         454 ,  0.157828167    
         455 ,  0.157635629    
         456 ,  0.157443792    
         457 ,  0.157252491    
         458 ,  0.157061994    
         459 ,  0.156872138    
         460 ,  0.156682864    
         461 ,  0.156494275    
         462 ,  0.156306267    
         463 ,  0.156118989    
         464 ,  0.155932263    
         465 ,  0.155746192    
         466 ,  0.155560732    
         467 ,  0.155375943    
         468 ,  0.155191749    
         469 ,  0.155008107    
         470 ,  0.154825151    
         471 ,  0.154642820    
         472 ,  0.154461056    
         473 ,  0.154279992    
         474 ,  0.154099375    
         475 ,  0.153919414    
         476 ,  0.153739989    
         477 ,  0.153561264    
         478 ,  0.153383046    
         479 ,  0.153205469    
         480 ,  0.153028458    
         481 ,  0.152851999    
         482 ,  0.152676120    
         483 ,  0.152500898    
         484 ,  0.152326092    
         485 ,  0.152151942    
         486 ,  0.151978359    
         487 ,  0.151805297    
         488 ,  0.151632860    
         489 ,  0.151460901    
         490 ,  0.151289538    
         491 ,  0.151118651    
         492 ,  0.150948375    
         493 ,  0.150778696    
         494 ,  0.150609508    
         495 ,  0.150440857    
         496 ,  0.150272712    
         497 ,  0.150105074    
         498 ,  0.149937958    
         499 ,  0.149771497    
         500 ,  0.149605408    
         501 ,  0.149439931    
         502 ,  0.149274930    
         503 ,  0.149110436    
         504 ,  0.148946524    
         505 ,  0.148783058    
         506 ,  0.148620158    
         507 ,  0.148457721    
         508 ,  0.148295715    
         509 ,  0.148134336    
         510 ,  0.147973403    
         511 ,  0.147812948    
         512 ,  0.147652984    
         513 ,  0.147493467    
         514 ,  0.147334591    
         515 ,  0.147176042    
         516 ,  0.147018045    
         517 ,  0.146860480    
         518 ,  0.146703467    
         519 ,  0.146546900    
         520 ,  0.146390781    
         521 ,  0.146235093    
         522 ,  0.146079972    
         523 ,  0.145925254    
         524 ,  0.145771071    
         525 ,  0.145617202    
         526 ,  0.145463943    
         527 ,  0.145311117    
         528 ,  0.145158753    
         529 ,  0.145006791    
         530 ,  0.144855231    
         531 ,  0.144704223    
         532 ,  0.144553602    
         533 ,  0.144403487    
         534 ,  0.144253761    
         535 ,  0.144104421    
         536 ,  0.143955618    
         537 ,  0.143807203    
         538 ,  0.143659323    
         539 ,  0.143511757    
         540 ,  0.143364668    
         541 ,  0.143217906    
         542 ,  0.143071637    
         543 ,  0.142925844    
         544 ,  0.142780453    
         545 ,  0.142635480    
         546 ,  0.142490864    
         547 ,  0.142346710    
         548 ,  0.142202958    
         549 ,  0.142059639    
         550 ,  0.141916707    
         551 ,  0.141774178    
         552 ,  0.141632125    
         553 ,  0.141490400    
         554 ,  0.141349122    
         555 ,  0.141208231    
         556 ,  0.141067654    
         557 ,  0.140927598    
         558 ,  0.140787870    
         559 ,  0.140648589    
         560 ,  0.140509650    
         561 ,  0.140371069    
         562 ,  0.140232950    
         563 ,  0.140095130    
         564 ,  0.139957801    
         565 ,  0.139820784    
         566 ,  0.139684170    
         567 ,  0.139547884    
         568 ,  0.139412105    
         569 ,  0.139276564    
         570 ,  0.139141411    
         571 ,  0.139006644    
         572 ,  0.138872296    
         573 ,  0.138738304    
         574 ,  0.138604686    
         575 ,  0.138471425    
         576 ,  0.138338476    
         577 ,  0.138205990    
         578 ,  0.138073787    
         579 ,  0.137942031    
         580 ,  0.137810498    
         581 ,  0.137679398    
         582 ,  0.137548640    
         583 ,  0.137418240    
         584 ,  0.137288213    
         585 ,  0.137158498    
         586 ,  0.137029111    
         587 ,  0.136900097    
         588 ,  0.136771411    
         589 ,  0.136643216    
         590 ,  0.136515141    
         591 ,  0.136387512    
         592 ,  0.136260241    
         593 ,  0.136133298    
         594 ,  0.136006653    
         595 ,  0.135880336    
         596 ,  0.135754406    
         597 ,  0.135628790    
         598 ,  0.135503516    
         599 ,  0.135378495    
         600 ,  0.135253921    
         601 ,  0.135129571    
         602 ,  0.135005578    
         603 ,  0.134881943    
         604 ,  0.134758607    
         605 ,  0.134635493    
         606 ,  0.134512857    
         607 ,  0.134390503    
         608 ,  0.134268388    
         609 ,  0.134146646    
         610 ,  0.134025201    
         611 ,  0.133904055    
         612 ,  0.133783251    
         613 ,  0.133662775    
         614 ,  0.133542523    
         615 ,  0.133422673    
         616 ,  0.133303031    
         617 ,  0.133183807    
         618 ,  0.133064836    
         619 ,  0.132946163    
         620 ,  0.132827789    
         621 ,  0.132709756    
         622 ,  0.132591948    
         623 ,  0.132474497    
         624 ,  0.132357359    
         625 ,  0.132240459    
         626 ,  0.132123873    
         627 ,  0.132007554    
         628 ,  0.131891519    
         629 ,  0.131775826    
         630 ,  0.131660387    
         631 ,  0.131545216    
         632 ,  0.131430432    
         633 ,  0.131315842    
         634 ,  0.131201610    
         635 ,  0.131087586    
         636 ,  0.130973846    
         637 ,  0.130860448    
         638 ,  0.130747259    
         639 ,  0.130634397    
         640 ,  0.130521774    
         641 ,  0.130409494    
         642 ,  0.130297378    
         643 ,  0.130185589    
         644 ,  0.130074173    
         645 ,  0.129962936    
         646 ,  0.129851937    
         647 ,  0.129741237    
         648 ,  0.129630789    
         649 ,  0.129520684    
         650 ,  0.129410818    
         651 ,  0.129301175    
         652 ,  0.129191831    
         653 ,  0.129082724    
         654 ,  0.128973886    
         655 ,  0.128865346    
         656 ,  0.128757030    
         657 ,  0.128648952    
         658 ,  0.128541201    
         659 ,  0.128433734    
         660 ,  0.128326386    
         661 ,  0.128219396    
         662 ,  0.128112614    
         663 ,  0.128006116    
         664 ,  0.127899870    
         665 ,  0.127793863    
         666 ,  0.127688080    
         667 ,  0.127582565    
         668 ,  0.127477318    
         669 ,  0.127372324    
         670 ,  0.127267569    
         671 ,  0.127163097    
         672 ,  0.127058759    
         673 ,  0.126954719    
         674 ,  0.126850888    
         675 ,  0.126747400    
         676 ,  0.126644075    
         677 ,  0.126541048    
         678 ,  0.126438215    
         679 ,  0.126335606    
         680 ,  0.126233310    
         681 ,  0.126131132    
         682 ,  0.126029253    
         683 ,  0.125927627    
         684 ,  0.125826210    
         685 ,  0.125725105    
         686 ,  0.125624090    
         687 ,  0.125523388    
         688 ,  0.125422895    
         689 ,  0.125322685    
         690 ,  0.125222653    
         691 ,  0.125122860    
         692 ,  0.125023276    
         693 ,  0.124923885    
         694 ,  0.124824814    
         695 ,  0.124725975    
         696 ,  0.124627270    
         697 ,  0.124528848    
         698 ,  0.124430642    
         699 ,  0.124332599    
         700 ,  0.124234810    
         701 ,  0.124137275    
         702 ,  0.124039896    
         703 ,  0.123942837    
         704 ,  0.123845935    
         705 ,  0.123749182    
         706 ,  0.123652704    
         707 ,  0.123556420    
         708 ,  0.123460397    
         709 ,  0.123364590    
         710 ,  0.123268977    
         711 ,  0.123173542    
         712 ,  0.123078339    
         713 ,  0.122983344    
         714 ,  0.122888565    
         715 ,  0.122793995    
         716 ,  0.122699678    
         717 ,  0.122605465    
         718 ,  0.122511491    
         719 ,  0.122417800    
         720 ,  0.122324258    
         721 ,  0.122230954    
         722 ,  0.122137770    
         723 ,  0.122044891    
         724 ,  0.121952139    
         725 ,  0.121859618    
         726 ,  0.121767282    
         727 ,  0.121675178    
         728 ,  0.121583253    
         729 ,  0.121491551    
         730 ,  0.121399947    
         731 ,  0.121308617    
         732 ,  0.121217564    
         733 ,  0.121126562    
         734 ,  0.121035792    
         735 ,  0.120945230    
         736 ,  0.120854899    
         737 ,  0.120764703    
         738 ,  0.120674759    
         739 ,  0.120584950    
         740 ,  0.120495364    
         741 ,  0.120405965    
         742 ,  0.120316729    
         743 ,  0.120227739    
         744 ,  0.120138921    
         745 ,  0.120050281    
         746 ,  0.119961791    
         747 ,  0.119873561    
         748 ,  0.119785450    
         749 ,  0.119697548    
         750 ,  0.119609863    
         751 ,  0.119522318    
         752 ,  0.119434930    
         753 ,  0.119347766    
         754 ,  0.119260833    
         755 ,  0.119173966    
         756 ,  0.119087413    
         757 ,  0.119000927    
         758 ,  0.118914679    
         759 ,  0.118828565    
         760 ,  0.118742727    
         761 ,  0.118656948    
         762 ,  0.118571445    
         763 ,  0.118486047    
         764 ,  0.118400857    
         765 ,  0.118315838    
         766 ,  0.118230902    
         767 ,  0.118146271    
         768 ,  0.118061796    
         769 ,  0.117977425    
         770 ,  0.117893331    
         771 ,  0.117809340    
         772 ,  0.117725484    
         773 ,  0.117641889    
         774 ,  0.117558397    
         775 ,  0.117475048    
         776 ,  0.117392033    
         777 ,  0.117309056    
         778 ,  0.117226273    
         779 ,  0.117143624    
         780 ,  0.117061131    
         781 ,  0.116978832    
         782 ,  0.116896652    
         783 ,  0.116814733    
         784 ,  0.116732940    
         785 ,  0.116651341    
         786 ,  0.116569780    
         787 ,  0.116488472    
         788 ,  0.116407327    
         789 ,  0.116326332    
         790 ,  0.116245568    
         791 ,  0.116164863    
         792 ,  0.116084382    
         793 ,  0.116003998    
         794 ,  0.115923844    
         795 ,  0.115843780    
         796 ,  0.115763947    
         797 ,  0.115684234    
         798 ,  0.115604661    
         799 ,  0.115525283    
         800 ,  0.115446061    
         801 ,  0.115366936    
         802 ,  0.115288004    
         803 ,  0.115209199    
         804 ,  0.115130618    
         805 ,  0.115052186    
         806 ,  0.114973798    
         807 ,  0.114895664    
         808 ,  0.114817694    
         809 ,  0.114739858    
         810 ,  0.114662156    
         811 ,  0.114584573    
         812 ,  0.114507116    
         813 ,  0.114429832    
         814 ,  0.114352748    
         815 ,  0.114275798    
         816 ,  0.114199013    
         817 ,  0.114122346    
         818 ,  0.114045791    
         819 ,  0.113969438    
         820 ,  0.113893211    
         821 ,  0.113817170    
         822 ,  0.113741197    
         823 ,  0.113665432    
         824 ,  0.113589875    
         825 ,  0.113514327    
         826 ,  0.113438979    
         827 ,  0.113363765    
         828 ,  0.113288753    
         829 ,  0.113213785    
         830 ,  0.113139004    
         831 ,  0.113064341    
         832 ,  0.112989902    
         833 ,  0.112915494    
         834 ,  0.112841286    
         835 ,  0.112767212    
         836 ,  0.112693273    
         837 ,  0.112619482    
         838 ,  0.112545900    
         839 ,  0.112472340    
         840 ,  0.112398989    
         841 ,  0.112325735    
         842 ,  0.112252586    
         843 ,  0.112179637    
         844 ,  0.112106808    
         845 ,  0.112034135    
         846 ,  0.111961544    
         847 ,  0.111889131    
         848 ,  0.111816794    
         849 ,  0.111744657    
         850 ,  0.111672588    
         851 ,  0.111600682    
         852 ,  0.111528993    
         853 ,  0.111457326    
         854 ,  0.111385837    
         855 ,  0.111314498    
         856 ,  0.111243226    
         857 ,  0.111172147    
         858 ,  0.111101151    
         859 ,  0.111030348    
         860 ,  0.110959634    
         861 ,  0.110889040    
         862 ,  0.110818580    
         863 ,  0.110748298    
         864 ,  0.110678047    
         865 ,  0.110607974    
         866 ,  0.110538028    
         867 ,  0.110468201    
         868 ,  0.110398553    
         869 ,  0.110328928    
         870 ,  0.110259525    
         871 ,  0.110190183    
         872 ,  0.110121049    
         873 ,  0.110051937    
         874 ,  0.109983005    
         875 ,  0.109914213    
         876 ,  0.109845556    
         877 ,  0.109776914    
         878 ,  0.109708548    
         879 ,  0.109640166    
         880 ,  0.109571971    
         881 ,  0.109503917    
         882 ,  0.109435953    
         883 ,  0.109368108    
         884 ,  0.109300390    
         885 ,  0.109232828    
         886 ,  0.109165326    
         887 ,  0.109097973    
         888 ,  0.109030746    
         889 ,  0.108963653    
         890 ,  0.108896673    
         891 ,  0.108829737    
         892 ,  0.108762994    
         893 ,  0.108696379    
         894 ,  0.108629808    
         895 ,  0.108563386    
         896 ,  0.108497113    
         897 ,  0.108430929    
         898 ,  0.108364858    
         899 ,  0.108298950    
         900 ,  0.108233057    
         901 ,  0.108167365    
         902 ,  0.108101793    
         903 ,  0.108036332    
         904 ,  0.107970923    
         905 ,  0.107905641    
         906 ,  0.107840545    
         907 ,  0.107775494    
         908 ,  0.107710622    
         909 ,  0.107645825    
         910 ,  0.107581086    
         911 ,  0.107516505    
         912 ,  0.107452013    
         913 ,  0.107387654    
         914 ,  0.107323356    
         915 ,  0.107259303    
         916 ,  0.107195191    
         917 ,  0.107131355    
         918 ,  0.107067533    
         919 ,  0.107003801    
         920 ,  0.106940240    
         921 ,  0.106876723    
         922 ,  0.106813356    
         923 ,  0.106750101    
         924 ,  0.106686868    
         925 ,  0.106623881    
         926 ,  0.106560953    
         927 ,  0.106498092    
         928 ,  0.106435403    
         929 ,  0.106372714    
         930 ,  0.106310233    
         931 ,  0.106247760    
         932 ,  0.106185511    
         933 ,  0.106123276    
         934 ,  0.106061198    
         935 ,  0.105999127    
         936 ,  0.105937257    
         937 ,  0.105875544    
         938 ,  0.105813868    
         939 ,  0.105752230    
         940 ,  0.105690755    
         941 ,  0.105629414    
         942 ,  0.105568118    
         943 ,  0.105506949    
         944 ,  0.105445839    
         945 ,  0.105384901    
         946 ,  0.105324022    
         947 ,  0.105263300    
         948 ,  0.105202615    
         949 ,  0.105142027    
         950 ,  0.105081633    
         951 ,  0.105021283    
         952 ,  0.104961000    
         953 ,  0.104900792    
         954 ,  0.104840748    
         955 ,  0.104780793    
         956 ,  0.104720928    
         957 ,  0.104661137    
         958 ,  0.104601525    
         959 ,  0.104541942    
         960 ,  0.104482502    
         961 ,  0.104423098    
         962 ,  0.104363859    
         963 ,  0.104304649    
         964 ,  0.104245573    
         965 ,  0.104186535    
         966 ,  0.104127705    
         967 ,  0.104068846    
         968 ,  0.104010127    
         969 ,  0.103951544    
         970 ,  0.103893012    
         971 ,  0.103834659    
         972 ,  0.103776284    
         973 ,  0.103718072    
         974 ,  0.103659980    
         975 ,  0.103601903    
         976 ,  0.103544012    
         977 ,  0.103486121    
         978 ,  0.103428371    
         979 ,  0.103370659    
         980 ,  0.103313170    
         981 ,  0.103255689    
         982 ,  0.103198297    
         983 ,  0.103141002    
         984 ,  0.103083842    
         985 ,  0.103026681    
         986 ,  0.102969632    
         987 ,  0.102912746    
         988 ,  0.102855898    
         989 ,  0.102799125    
         990 ,  0.102742486    
         991 ,  0.102685921    
         992 ,  0.102629386    
         993 ,  0.102573097    
         994 ,  0.102516778    
         995 ,  0.102460541    
         996 ,  0.102404393    
         997 ,  0.102348380    
         998 ,  0.102292418    
         999 ,  0.102236517    
        1000 ,  0.102180757    
        1001 ,  0.102125071    
        1002 ,  0.102069497    
        1003 ,  0.102013931    
        1004 ,  0.101958573    
        1005 ,  0.101903200    
        1006 ,  0.101847954    
        1007 ,  0.101792805    
        1008 ,  0.101737738    
        1009 ,  0.101682730    
        1010 ,  0.101627849    
        1011 ,  0.101573020    
        1012 ,  0.101518214    
        1013 ,  0.101463616    
        1014 ,  0.101409033    
        1015 ,  0.101354539    
        1016 ,  0.101300165    
        1017 ,  0.101245880    
        1018 ,  0.101191632    
        1019 ,  0.101137467    
        1020 ,  0.101083413    
        1021 ,  0.101029433    
        1022 ,  0.100975558    
        1023 ,  0.100921758    
        1024 ,  0.100867987    
        1025 ,  0.100814350    
        1026 ,  0.100760765    
        1027 ,  0.100707330    
        1028 ,  0.100653931    
        1029 ,  0.100600518    
        1030 ,  0.100547291    
        1031 ,  0.100494139    
        1032 ,  0.100441039    
        1033 ,  0.100388072    
        1034 ,  0.100335203    
        1035 ,  0.100282334    
        1036 ,  0.100229532    
        1037 ,  0.100176938    
        1038 ,  0.100124329    
        1039 ,  0.100071721    
        1040 ,  0.100019321    
        1041 ,   9.99670327E-02
        1042 ,   9.99147072E-02
        1043 ,   9.98625234E-02
        1044 ,   9.98104364E-02
        1045 ,   9.97583941E-02
        1046 ,   9.97064039E-02
        1047 ,   9.96545255E-02
        1048 ,   9.96027291E-02
        1049 ,   9.95509773E-02
        1050 ,   9.94992852E-02
        1051 ,   9.94477421E-02
        1052 ,   9.93962735E-02
        1053 ,   9.93448198E-02
        1054 ,   9.92935151E-02
        1055 ,   9.92422104E-02
        1056 ,   9.91910324E-02
        1057 ,   9.91399214E-02
        1058 ,   9.90888849E-02
        1059 ,   9.90378782E-02
        1060 ,   9.89869684E-02
        1061 ,   9.89362076E-02
        1062 ,   9.88854542E-02
        1063 ,   9.88347456E-02
        1064 ,   9.87841412E-02
        1065 ,   9.87336785E-02
        1066 ,   9.86831933E-02
