 epoch,error
         246 ,   1.41421318    
         247 ,   1.41421318    
         248 ,   1.41421318    
         249 ,   1.41421318    
         250 ,   1.41421318    
         251 ,   1.41421318    
         252 ,   1.41421318    
         253 ,   1.41421318    
         254 ,   1.41421318    
         255 ,   1.41421318    
         256 ,   1.41421318    
         257 ,   1.41421318    
         258 ,   1.41421318    
         259 ,   1.41421318    
         260 ,   1.41421318    
         261 ,   1.41421318    
         262 ,   1.41421318    
         263 ,   1.41421318    
         264 ,   1.41421318    
         265 ,   1.41421318    
         266 ,   1.41421318    
         267 ,   1.41421318    
         268 ,   1.41421318    
         269 ,   1.41421318    
         270 ,   1.41421318    
         271 ,   1.41421318    
         272 ,   1.41421318    
         273 ,   1.41421318    
         274 ,   1.41421318    
         275 ,   1.41421318    
         276 ,   1.41421318    
         277 ,   1.41421318    
         278 ,   1.41421318    
         279 ,   1.41421318    
         280 ,   1.41421318    
         281 ,   1.41421318    
         282 ,   1.41421318    
         283 ,   1.41421318    
         284 ,   1.41421318    
         285 ,   1.41421318    
         286 ,   1.41421318    
         287 ,   1.41421318    
         288 ,   1.41421318    
         289 ,   1.41421318    
         290 ,   1.41421318    
         291 ,   1.41421318    
         292 ,   1.41421318    
         293 ,   1.41421318    
         294 ,   1.41421318    
         295 ,   1.41421318    
         296 ,   1.41421318    
         297 ,   1.41421318    
         298 ,   1.41421318    
         299 ,   1.41421318    
         300 ,   1.41421318    
         301 ,   1.41421318    
         302 ,   1.41421318    
         303 ,   1.41421318    
         304 ,   1.41421318    
         305 ,   1.41421318    
         306 ,   1.41421318    
         307 ,   1.41421318    
         308 ,   1.41421318    
         309 ,   1.41421318    
         310 ,   1.41421318    
         311 ,   1.41421318    
         312 ,   1.41421318    
         313 ,   1.41421318    
         314 ,   1.41421318    
         315 ,   1.41421318    
         316 ,   1.41421318    
         317 ,   1.41421318    
         318 ,   1.41421318    
         319 ,   1.41421318    
         320 ,   1.41421318    
         321 ,   1.41421318    
         322 ,   1.41421318    
         323 ,   1.41421318    
         324 ,   1.41421318    
         325 ,   1.41421318    
         326 ,   1.41421318    
         327 ,   1.41421318    
         328 ,   1.41421318    
         329 ,   1.41421318    
         330 ,   1.41421318    
         331 ,   1.41421318    
         332 ,   1.41421318    
         333 ,   1.41421318    
         334 ,   1.41421318    
         335 ,   1.41421318    
         336 ,   1.41421318    
         337 ,   1.41421318    
         338 ,   1.41421318    
         339 ,   1.41421318    
         340 ,   1.41421318    
         341 ,   1.41421318    
         342 ,   1.41421318    
         343 ,   1.41421318    
         344 ,   1.41421318    
         345 ,   1.41421318    
         346 ,   1.41421318    
         347 ,   1.41421318    
         348 ,   1.41421318    
         349 ,   1.41421318    
         350 ,   1.41421318    
         351 ,   1.41421318    
         352 ,   1.41421318    
         353 ,   1.41421318    
         354 ,   1.41421318    
         355 ,   1.41421318    
         356 ,   1.41421318    
         357 ,   1.41421318    
         358 ,   1.41421318    
         359 ,   1.41421318    
         360 ,   1.41421318    
         361 ,   1.41421318    
         362 ,   1.41421318    
         363 ,   1.41421318    
         364 ,   1.41421318    
         365 ,   1.41421318    
         366 ,   1.41421306    
         367 ,   1.41421306    
         368 ,   1.41421306    
         369 ,   1.41421306    
         370 ,   1.41421306    
         371 ,   1.41421306    
         372 ,   1.41421306    
         373 ,   1.41421306    
         374 ,   1.41421306    
         375 ,   1.41421306    
         376 ,   1.41421306    
         377 ,   1.41421306    
         378 ,   1.41421306    
         379 ,   1.41421306    
         380 ,   1.41421306    
         381 ,   1.41421306    
         382 ,   1.41421306    
         383 ,   1.41421306    
         384 ,   1.41421306    
         385 ,   1.41421306    
         386 ,   1.41421306    
         387 ,   1.41421306    
         388 ,   1.41421306    
         389 ,   1.41421306    
         390 ,   1.41421306    
         391 ,   1.41421306    
         392 ,   1.41421306    
         393 ,   1.41421306    
         394 ,   1.41421306    
         395 ,   1.41421306    
         396 ,   1.41421306    
         397 ,   1.41421306    
         398 ,   1.41421306    
         399 ,   1.41421306    
         400 ,   1.41421306    
         401 ,   1.41421306    
         402 ,   1.41421306    
         403 ,   1.41421306    
         404 ,   1.41421306    
         405 ,   1.41421306    
         406 ,   1.41421306    
         407 ,   1.41421306    
         408 ,   1.41421306    
         409 ,   1.41421306    
         410 ,   1.41421306    
         411 ,   1.41421306    
         412 ,   1.41421306    
         413 ,   1.41421306    
         414 ,   1.41421306    
         415 ,   1.41421306    
         416 ,   1.41421306    
         417 ,   1.41421306    
         418 ,   1.41421306    
         419 ,   1.41421306    
         420 ,   1.41421306    
         421 ,   1.41421306    
         422 ,   1.41421306    
         423 ,   1.41421306    
         424 ,   1.41421306    
         425 ,   1.41421306    
         426 ,   1.41421306    
         427 ,   1.41421306    
         428 ,   1.41421306    
         429 ,   1.41421306    
         430 ,   1.41421306    
         431 ,   1.41421306    
         432 ,   1.41421306    
         433 ,   1.41421306    
         434 ,   1.41421306    
         435 ,   1.41421306    
         436 ,   1.41421306    
         437 ,   1.41421306    
         438 ,   1.41421306    
         439 ,   1.41421306    
         440 ,   1.41421306    
         441 ,   1.41421306    
         442 ,   1.41421306    
         443 ,   1.41421306    
         444 ,   1.41421306    
         445 ,   1.41421306    
         446 ,   1.41421306    
         447 ,   1.41421306    
         448 ,   1.41421306    
         449 ,   1.41421306    
         450 ,   1.41421306    
         451 ,   1.41421306    
         452 ,   1.41421306    
         453 ,   1.41421306    
         454 ,   1.41421306    
         455 ,   1.41421306    
         456 ,   1.41421306    
         457 ,   1.41421306    
         458 ,   1.41421306    
         459 ,   1.41421306    
         460 ,   1.41421306    
         461 ,   1.41421306    
         462 ,   1.41421306    
         463 ,   1.41421306    
         464 ,   1.41421306    
         465 ,   1.41421306    
         466 ,   1.41421306    
         467 ,   1.41421306    
         468 ,   1.41421306    
         469 ,   1.41421306    
         470 ,   1.41421306    
         471 ,   1.41421306    
         472 ,   1.41421306    
         473 ,   1.41421306    
         474 ,   1.41421306    
         475 ,   1.41421306    
         476 ,   1.41421306    
         477 ,   1.41421306    
         478 ,   1.41421306    
         479 ,   1.41421306    
         480 ,   1.41421306    
         481 ,   1.41421306    
         482 ,   1.41421306    
         483 ,   1.41421306    
         484 ,   1.41421306    
         485 ,   1.41421306    
         486 ,   1.41421306    
         487 ,   1.41421306    
         488 ,   1.41421306    
         489 ,   1.41421306    
         490 ,   1.41421306    
         491 ,   1.41421306    
         492 ,   1.41421306    
         493 ,   1.41421306    
         494 ,   1.41421306    
         495 ,   1.41421306    
         496 ,   1.41421306    
         497 ,   1.41421306    
         498 ,   1.41421306    
         499 ,   1.41421306    
         500 ,   1.41421306    
         501 ,   1.41421306    
         502 ,   1.41421306    
         503 ,   1.41421306    
         504 ,   1.41421306    
         505 ,   1.41421306    
         506 ,   1.41421306    
         507 ,   1.41421306    
         508 ,   1.41421306    
         509 ,   1.41421306    
         510 ,   1.41421306    
         511 ,   1.41421306    
         512 ,   1.41421306    
         513 ,   1.41421306    
         514 ,   1.41421306    
         515 ,   1.41421306    
         516 ,   1.41421306    
         517 ,   1.41421306    
         518 ,   1.41421306    
         519 ,   1.41421306    
         520 ,   1.41421306    
         521 ,   1.41421306    
         522 ,   1.41421306    
         523 ,   1.41421306    
         524 ,   1.41421306    
         525 ,   1.41421306    
         526 ,   1.41421306    
         527 ,   1.41421306    
         528 ,   1.41421306    
         529 ,   1.41421306    
         530 ,   1.41421306    
         531 ,   1.41421306    
         532 ,   1.41421306    
         533 ,   1.41421306    
         534 ,   1.41421306    
         535 ,   1.41421306    
         536 ,   1.41421306    
         537 ,   1.41421306    
         538 ,   1.41421306    
         539 ,   1.41421306    
         540 ,   1.41421306    
         541 ,   1.41421306    
         542 ,   1.41421306    
         543 ,   1.41421306    
         544 ,   1.41421306    
         545 ,   1.41421306    
         546 ,   1.41421306    
         547 ,   1.41421306    
         548 ,   1.41421306    
         549 ,   1.41421306    
         550 ,   1.41421306    
         551 ,   1.41421306    
         552 ,   1.41421306    
         553 ,   1.41421306    
         554 ,   1.41421306    
         555 ,   1.41421306    
         556 ,   1.41421306    
         557 ,   1.41421306    
         558 ,   1.41421306    
         559 ,   1.41421306    
         560 ,   1.41421306    
         561 ,   1.41421306    
         562 ,   1.41421306    
         563 ,   1.41421306    
         564 ,   1.41421306    
         565 ,   1.41421306    
         566 ,   1.41421306    
         567 ,   1.41421306    
         568 ,   1.41421306    
         569 ,   1.41421306    
         570 ,   1.41421306    
         571 ,   1.41421306    
         572 ,   1.41421306    
         573 ,   1.41421306    
         574 ,   1.41421306    
         575 ,   1.41421306    
         576 ,   1.41421306    
         577 ,   1.41421306    
         578 ,   1.41421306    
         579 ,   1.41421306    
         580 ,   1.41421306    
         581 ,   1.41421306    
         582 ,   1.41421306    
         583 ,   1.41421306    
         584 ,   1.41421306    
         585 ,   1.41421306    
         586 ,   1.41421306    
         587 ,   1.41421306    
         588 ,   1.41421306    
         589 ,   1.41421306    
         590 ,   1.41421306    
         591 ,   1.41421306    
         592 ,   1.41421306    
         593 ,   1.41421306    
         594 ,   1.41421306    
         595 ,   1.41421306    
         596 ,   1.41421306    
         597 ,   1.41421306    
         598 ,   1.41421306    
         599 ,   1.41421306    
         600 ,   1.41421306    
         601 ,   1.41421306    
         602 ,   1.41421306    
         603 ,   1.41421306    
         604 ,   1.41421306    
         605 ,   1.41421306    
         606 ,   1.41421306    
         607 ,   1.41421306    
         608 ,   1.41421306    
         609 ,   1.41421306    
         610 ,   1.41421306    
         611 ,   1.41421306    
         612 ,   1.41421306    
         613 ,   1.41421306    
         614 ,   1.41421306    
         615 ,   1.41421306    
         616 ,   1.41421306    
         617 ,   1.41421306    
         618 ,   1.41421306    
         619 ,   1.41421306    
         620 ,   1.41421306    
         621 ,   1.41421306    
         622 ,   1.41421306    
         623 ,   1.41421306    
         624 ,   1.41421306    
         625 ,   1.41421306    
         626 ,   1.41421306    
         627 ,   1.41421306    
         628 ,   1.41421306    
         629 ,   1.41421306    
         630 ,   1.41421306    
         631 ,   1.41421306    
         632 ,   1.41421306    
         633 ,   1.41421306    
         634 ,   1.41421306    
         635 ,   1.41421306    
         636 ,   1.41421306    
         637 ,   1.41421306    
         638 ,   1.41421306    
